0	0	0	0	0	505	499	335	302	231	282	206	128	95	76	70	34	19	31	39	42	41	10	25	14	15	5	5	2	1	0	0	1	0
0	0	0	0	0	734	765	544	455	421	446	255	177	152	83	64	52	41	24	14	14	17	3	8	9	15	4	7	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	696	1230	946	532	362	244	66	9	2	1	0
0	0	0	0	0	0	0	0	0	0	0	0	16	17	19	6	9	7	7	5	5	90	112	134	313	245	205	129	104	49	10	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	208	264	324	263	304	403	416	345	551	558	500	465	357	205	59	12	2	3
0	0	0	0	0	0	0	109	138	365	781	812	850	829	818	1112	573	554	508	817	974	882	548	389	364	273	128	53	23	7	2	0	0	0
0	0	0	0	0	0	0	3	1	5	1	1	1	6	204	1594	1484	1861	1095	1256	1320	1068	755	453	448	242	166	52	30	15	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	422	825	2306	1828	1605	1738	2053	1685	1529	802	505	608	329	208	88	26	9	2	0	0	0
0	0	0	0	0	0	0	0	65	116	222	242	260	381	407	725	529	539	359	218	193	278	239	155	122	98	60	30	7	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	545	672	555	513	811	676	821	657	528	430	406	294	231	356	300	255	145	83	34	9	1	1	0
0	0	0	0	0	0	0	0	0	179	396	328	220	219	189	229	154	141	103	129	124	113	92	89	99	57	26	9	3	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	222	345	295	492	382	396	215	122	98	129	125	83	154	39	19	10	8	3	0	0	0	0
0	0	0	0	0	0	0	0	0	129	208	229	285	335	383	555	549	526	354	187	106	131	98	66	69	20	7	6	2	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	59	127	172	214	278	366	362	277	241	176	183	207	158	94	53	35	29	14	3	1	0
0	0	0	0	0	0	0	0	105	147	184	166	139	126	180	197	132	105	102	144	106	97	62	33	68	44	17	7	13	8	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3	89	246	218	225	347	288	228	170	114	80	161	113	57	23	22	12	3	0	0	1
0	0	0	0	0	114	102	113	86	65	108	76	86	76	44	11	7	3	7	10	2	2	18	81	178	141	85	73	43	32	12	0	2	2
0	0	0	0	0	61	78	95	92	82	75	94	66	54	44	23	9	8	13	9	3	5	6	97	306	240	187	152	77	46	16	4	2	0
0	0	0	277	311	376	357	309	249	211	211	240	181	148	114	44	44	38	29	22	12	29	141	164	450	364	245	153	100	63	23	2	0	0
0	0	0	0	0	362	506	543	492	450	444	360	322	208	247	260	179	147	191	224	226	193	115	94	173	85	35	27	23	12	5	0	0	0
0	0	0	0	0	0	0	0	339	448	446	412	370	310	578	674	360	310	277	264	230	226	156	128	180	105	57	53	25	18	9	0	1	0
0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	5	3	5	10	304	1145	1408	919	687	715	497	306	212	136	79	49	5	5	2
0	0	0	0	287	210	212	152	113	122	107	75	55	31	52	145	46	61	55	42	75	53	54	44	27	10	7	7	5	2	0	0	0	0
0	0	0	268	332	360	256	178	130	191	196	182	149	142	159	189	76	53	53	47	70	67	62	59	56	43	21	9	8	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	53	144	256	389	850	400	351	402	314	297	304	314	266	278	170	100	67	37	14	6	0	0	0
0	0	0	121	180	210	230	184	163	174	167	108	79	62	30	14	9	11	13	20	30	83	153	195	151	149	73	55	21	6	4	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	50	202	433	1203	623	431	388	224	186	200	134	115	111	77	61	23	8	8	4	0	0	0
0	0	0	0	0	0	0	0	0	0	303	348	534	577	839	1577	518	367	306	192	148	122	121	66	104	47	29	16	3	0	0	0	0	0
0	0	0	0	297	509	689	607	680	741	996	913	698	545	475	802	372	259	190	156	186	189	182	149	178	100	63	37	14	8	2	0	0	0
0	0	0	0	0	0	0	0	92	131	112	84	74	48	53	54	37	24	33	40	96	163	161	157	166	149	79	40	29	9	0	0	0	0
0	0	0	255	230	239	283	264	329	364	508	517	592	578	489	660	296	192	135	114	114	128	107	117	158	76	40	35	5	8	0	0	1	0
0	0	0	0	0	0	0	0	0	0	262	273	225	171	95	135	53	33	19	13	32	13	15	27	17	1	0	1	0	1	2	0	0	0
0	0	0	0	0	0	582	598	605	365	222	113	57	14	5	1	0	1	1	1	0	3	54	136	352	294	321	271	248	115	49	3	5	7
0	0	0	0	0	0	0	0	1080	784	357	203	93	17	14	7	7	2	0	2	1	9	24	66	197	254	223	178	214	82	49	3	0	0
0	0	0	0	0	1270	867	457	325	172	86	49	17	2	1	1	2	0	0	2	5	11	8	24	84	55	53	37	31	17	7	0	0	1
0	0	0	0	0	0	687	598	757	430	122	61	38	9	0	0	1	0	1	0	0	3	5	21	83	103	76	58	55	25	7	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	70	241	319	388	412	377	163	62	4	8	3
0	0	0	0	0	0	0	55	80	79	157	168	159	266	292	430	422	497	423	388	342	482	431	291	301	252	168	101	39	13	4	1	0	0
0	0	0	52	150	488	836	702	711	734	844	781	634	702	816	1522	989	839	1154	1300	1338	1707	1874	1556	1920	1379	681	454	233	99	25	5	3	0
0	0	0	0	0	0	0	0	141	114	139	113	88	49	80	123	55	44	48	200	182	87	46	36	36	39	15	4	2	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	330	870	2067	797	507	406	302	264	332	248	208	334	161	84	37	16	6	0	2	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974	898	735	721	618	583	601	351	227	167	79	29	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	484	707	602	519	377	289	116	46	5	1	0
0	0	897	1114	1456	1300	1037	703	518	317	167	145	80	23	8	4	3	3	4	0	1	4	15	110	567	294	138	73	46	7	3	1	2	1
0	0	0	0	0	0	235	231	280	273	299	265	214	209	131	82	62	50	50	27	53	168	258	272	369	305	146	125	78	31	8	0	0	0
0	0	0	0	1098	1279	1403	1259	791	497	460	158	117	73	39	32	16	23	24	8	10	15	17	21	35	11	5	4	1	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	776	642	585	531	546	276	148	79	36	14	2	0	2	0
0	0	0	0	0	0	441	488	656	647	989	876	773	641	630	726	585	644	600	517	430	345	272	193	478	279	104	43	22	17	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	795	668	425	280	238	87	17	1	1	6
0	0	0	0	0	0	0	367	471	520	766	832	832	937	922	1531	936	1028	965	889	736	835	740	594	881	676	382	181	119	47	7	0	0	0
0	0	24	384	316	809	931	880	922	1489	2027	1659	1388	1369	1282	1737	1456	1492	1275	1349	1176	1190	880	635	583	381	157	93	54	14	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	389	498	650	598	565	667	630	242	102	10	12	10
0	0	0	0	0	0	0	262	276	301	437	419	368	364	352	622	391	331	259	180	162	175	132	130	206	125	44	31	14	4	0	0	0	0
0	0	0	0	0	0	0	0	227	336	535	530	476	450	370	606	340	331	315	173	119	153	118	92	192	83	43	19	2	2	2	0	0	0
0	0	0	165	333	222	271	295	513	537	192	61	10	3	1	0	0	0	0	0	0	0	9	97	329	254	165	229	166	76	18	0	0	0
0	0	0	0	0	0	0	340	519	572	252	118	55	6	0	0	0	0	0	0	0	12	374	486	837	597	307	342	223	86	20	11	1	3
0	0	0	0	0	0	0	124	249	237	106	48	4	1	0	0	0	0	1	5	0	2	7	332	954	682	313	363	208	84	19	8	1	0
0	0	0	0	0	0	260	202	246	222	288	274	336	347	411	540	248	193	178	155	106	117	79	56	167	60	32	13	14	8	4	0	0	1
0	0	0	0	159	182	140	119	103	116	86	75	55	36	27	31	21	26	22	12	14	14	7	49	72	55	35	27	23	12	7	3	3	1
0	0	0	0	0	0	0	0	0	0	0	0	30	38	27	17	15	17	15	13	17	11	98	211	302	212	171	117	98	63	22	6	2	2
0	0	0	0	75	72	87	69	99	74	95	81	81	76	95	104	123	95	117	122	93	89	60	36	81	73	48	28	20	8	1	0	0	0
0	0	0	0	0	0	0	0	60	62	89	72	89	67	39	22	16	11	12	10	14	21	110	204	262	215	153	104	57	43	29	8	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	1462	1390	1008	694	729	402	209	111	37	15	5	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	524	867	1548	1433	1217	1187	770	442	254	122	52	13	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	372	516	559	407	260	127	53	14	3	0	0
4550	7793	11329	16201	13440	15347	16453	16680	18540	20783	30124	28118	25539	25580	23820	23984	24484	25343	23278	22271	23103	24201	17477	10168	1433	175	200	95	50	30	25	18	12	2
0	0	0	0	0	0	0	5822	9502	14527	19153	16629	8976	21113	22258	28893	20327	21954	18575	15381	11643	10039	7207	5000	941	162	134	69	17	11	8	1	4	1
0	0	43	1366	2209	3057	3179	3048	3442	3527	4488	3732	4635	4684	4847	4521	3208	2647	1545	778	915	1847	1823	1380	687	231	103	59	26	7	5	1	0	0
0	0	0	0	1933	2780	4057	4684	5170	5232	8162	7611	6478	5583	4298	3396	2205	2127	1415	938	1259	2087	2105	1612	1435	440	173	97	53	17	1	2	2	1
0	0	566	2803	3390	4389	5111	5034	5292	5768	7269	6525	5754	6497	7313	12012	8575	8251	8437	7557	7841	8714	6819	6244	8431	3805	2736	955	349	157	24	3	2	7
0	0	0	0	0	0	0	0	0	0	0	0	434	503	517	791	650	723	626	426	302	260	178	149	175	154	103	55	44	19	6	1	0	1
0	0	0	0	0	579	647	598	655	536	641	437	296	261	271	261	227	202	145	111	159	158	105	92	108	55	36	29	16	11	4	3	2	0
0	0	0	0	0	0	828	837	764	541	495	292	204	191	289	253	170	150	109	87	131	156	122	73	77	47	36	22	15	12	5	1	0	1
0	0	0	0	0	714	898	856	757	545	355	250	106	37	3	1	0	0	0	1	3	4	9	28	224	300	319	323	326	218	115	16	12	9
0	0	0	0	0	0	0	0	0	86	202	387	469	766	784	696	560	622	570	475	384	289	285	287	440	157	63	22	8	1	1	0	2	0
0	0	0	0	0	0	0	0	0	0	150	356	249	153	145	124	139	186	84	115	92	90	90	93	95	65	47	12	4	5	1	1	0	0
0	0	0	0	0	0	0	0	0	105	325	406	418	323	330	319	272	304	164	179	194	182	221	187	292	136	108	65	34	15	5	8	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1145	1235	1090	787	686	320	151	89	30	13	1	0	0	1
0	0	0	0	0	0	0	0	0	76	96	118	72	33	6	11	3	3	9	6	2	2	85	207	475	453	257	215	104	34	12	1	4	0
0	0	0	0	0	0	0	0	0	0	124	113	64	29	22	6	2	3	3	2	4	4	67	149	435	472	365	313	178	76	23	4	0	1
0	0	0	0	0	0	0	0	0	0	96	258	262	259	336	415	428	421	283	235	324	379	381	238	174	115	64	57	22	11	9	4	3	3
0	0	0	0	0	0	802	761	848	797	758	600	774	728	687	899	535	409	308	299	252	237	188	157	165	120	77	37	29	7	2	0	1	1
0	0	0	0	0	0	633	580	591	501	485	407	415	362	368	401	177	204	158	142	130	83	76	53	116	68	41	27	24	3	3	0	1	0
0	0	0	0	0	0	0	252	283	317	574	530	481	440	456	604	493	628	517	244	239	331	243	179	166	96	58	20	12	15	7	1	0	0
0	0	0	0	0	153	381	350	358	362	683	561	565	502	539	653	634	725	508	399	312	314	245	151	89	33	11	11	1	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	239	518	796	636	782	465	308	170	151	136	123	43	15	15	104	92	19	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	2	9	116	336	647	552	348	176	101	34	5	1	1	1
0	0	0	0	119	273	329	290	235	189	112	98	148	111	88	114	52	45	63	48	77	76	47	60	58	23	3	4	8	1	0	0	0	0
0	0	0	174	341	660	742	664	595	596	751	626	583	976	1925	3759	1441	901	589	430	445	366	267	197	224	120	55	34	7	5	0	0	0	0
0	0	0	216	244	261	311	269	179	167	221	154	101	128	346	1174	649	539	448	289	269	258	197	167	125	79	41	30	10	4	1	0	0	0
0	0	0	0	0	0	890	884	963	1148	1582	1351	760	448	302	330	143	115	77	92	108	140	64	83	77	16	17	7	3	4	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	768	458	450	357	253	192	225	204	159	191	114	33	17	7	7	3	0	0	0
0	0	0	0	0	0	345	402	346	416	677	760	738	560	452	498	100	79	58	45	38	44	43	10	16	6	8	4	0	1	0	0	0	0
0	0	0	0	0	0	0	239	247	184	156	186	161	134	137	198	141	109	127	100	78	94	65	69	82	44	19	15	7	1	0	0	0	0
0	0	0	0	0	0	0	1	1	3	9	5	6	11	183	2001	626	1081	1804	1678	1159	832	507	289	225	126	34	28	5	5	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	42	499	1915	570	256	156	96	97	73	56	26	21	4	2	1	6	0	0	0	0	0
0	0	0	0	0	0	0	287	842	1221	2001	1602	1146	903	769	1064	1040	1298	1198	789	531	473	307	219	228	149	62	59	14	5	1	0	0	0
0	0	0	0	561	719	701	499	471	575	575	439	267	234	170	144	369	641	809	925	730	731	560	385	379	149	93	57	30	4	0	1	4	0
0	0	0	0	0	0	0	0	0	0	0	0	327	555	664	999	1042	1046	632	408	373	354	234	118	112	78	37	12	5	2	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	262	377	431	767	819	1017	1077	929	824	1066	767	440	377	182	93	31	10	8	1	0	0	0
0	0	0	0	447	365	313	213	187	137	102	98	60	36	98	103	47	41	46	34	37	28	24	18	38	25	15	8	3	4	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	793	1495	1676	1640	845	392	283	196	147	161	96	86	91	49	15	19	2	1	0	0	0	0
0	0	0	0	0	0	379	330	312	308	342	220	108	81	90	93	53	30	25	17	12	18	11	13	20	14	5	4	2	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	275	510	992	1174	1065	953	556	302	200	170	83	106	87	77	88	64	28	34	13	7	1	0	0	0
0	0	0	0	0	0	632	601	623	575	645	422	220	174	122	130	98	59	29	26	35	59	63	80	92	40	26	14	4	0	0	0	0	0
0	0	0	0	0	0	1752	1358	988	702	612	343	222	196	136	133	69	65	51	30	24	39	65	17	18	15	11	4	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1372	2015	1487	1108	605	317	161	101	87	72	29	47	48	28	7	13	2	0	1	0	0	0
0	0	0	0	0	0	0	1061	1102	746	527	340	184	117	88	95	40	42	28	16	17	16	37	23	9	6	9	6	3	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2740	1688	775	316	128	60	49	71	42	35	34	16	15	3	13	8	4	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588	1018	925	699	417	232	136	68	20	3	8	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448	1794	1611	1131	690	496	266	111	29	4	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	470	360	184	103	45	13	9	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	1050	1029	896	749	608	672	613	544	712	430	200	152	73	21	15	1	2	0
0	0	0	0	0	0	0	0	0	0	0	0	562	1526	1486	1410	937	850	668	452	608	865	586	402	345	149	84	63	26	11	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	422	834	390	134	80	33	10	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	695	895	1132	1069	978	1269	975	531	302	121	71	12	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	623	595	542	889	731	479	432	186	67	19	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	641	646	811	567	374	369	229	97	30	6	5	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	413	517	658	586	350	532	393	194	65	20	11	5	1	0	0
0	0	0	0	0	0	242	164	174	159	166	118	70	71	50	43	134	229	405	506	475	515	334	224	316	119	66	20	9	2	0	0	0	1
0	0	0	0	0	188	248	171	167	134	125	101	81	64	19	16	7	3	4	4	13	59	121	92	126	58	17	11	2	0	1	0	0	1
0	0	0	0	0	0	525	438	329	194	126	64	15	2	0	0	0	2	0	0	2	3	8	51	323	265	157	271	107	21	8	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	1592	1748	1459	2328	1545	1345	1618	1383	971	887	820	600	608	327	144	79	28	8	2	1	2	0
0	0	0	0	0	0	0	0	0	0	0	0	33	63	239	1009	892	1125	1118	1139	1828	2526	3080	3447	3562	2082	1136	575	199	72	28	3	2	4
0	0	0	0	0	0	0	0	0	2479	2738	2790	2172	2712	2676	2708	1579	1497	1131	787	559	592	555	439	528	214	106	94	39	11	3	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	2326	2841	1409	527	335	193	115	86	33	17	11	4	0	0	0	1	0
0	0	0	0	0	560	564	730	974	1219	1765	1532	1418	1346	1240	1169	763	685	467	293	211	242	214	137	221	170	122	74	25	11	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	395	660	805	1254	985	941	538	586	427	531	345	200	189	108	73	24	14	7	2	1	0	0
0	0	0	0	0	469	453	473	578	547	612	445	316	229	323	294	239	166	167	200	157	136	92	88	147	106	85	66	27	16	11	3	0	1
0	0	0	0	0	105	107	102	124	138	153	79	66	79	58	49	49	67	59	52	58	43	38	21	35	38	24	23	15	3	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	130	348	588	544	699	806	785	849	1018	776	567	643	482	384	275	158	78	19	2	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026	1327	901	563	363	176	71	29	8	5	0
0	0	1847	2120	1137	779	405	243	309	269	195	129	56	44	26	11	12	8	40	4	33	69	43	44	13	6	17	10	4	2	2	0	0	0
0	0	0	0	0	0	0	0	0	1386	1923	1676	1225	809	657	677	519	512	333	209	241	304	384	312	363	171	103	76	21	11	3	2	3	0
0	0	0	0	0	0	0	0	0	608	825	702	794	725	604	616	550	474	360	227	248	328	293	348	269	164	82	83	36	20	7	0	2	0
0	3817	3374	1403	391	205	174	86	68	58	36	28	18	11	14	3	5	4	13	2	2	0	0	2	3	3	2	3	0	0	0	0	1	1
1397	2195	2021	1161	321	286	121	128	146	115	82	42	21	19	13	14	12	57	8	32	31	50	36	30	42	13	6	7	4	1	0	0	0	0
0	0	0	0	181	227	259	222	189	154	149	124	66	55	46	49	23	18	25	10	16	17	13	22	16	11	5	3	2	1	1	0	0	0
0	0	0	0	2	1	5	63	159	251	281	265	210	211	161	156	93	94	60	54	46	33	42	55	51	24	19	11	2	1	0	0	0	0
0	0	0	0	0	0	0	166	284	384	552	539	445	309	317	313	160	157	125	100	87	152	117	131	205	100	50	38	20	9	3	2	1	0
0	0	0	354	362	350	275	202	154	128	106	66	44	31	37	33	22	36	27	16	38	53	22	21	32	25	8	7	0	2	0	0	0	1
0	0	0	0	1	8	31	48	49	131	179	178	141	126	141	134	122	129	108	84	86	143	116	116	104	62	47	33	20	4	3	0	1	1
0	0	0	815	1285	1821	1757	1165	759	573	401	304	971	1234	1075	619	354	246	204	375	625	557	419	292	319	159	63	40	23	10	2	0	1	0
0	0	0	0	0	0	0	0	1	0	1	0	3	36	87	117	128	139	142	152	143	260	272	237	227	150	70	59	38	14	7	1	1	0
0	0	0	0	39	128	277	278	273	248	256	151	115	71	74	69	44	56	43	33	51	30	21	20	19	15	3	10	1	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	22	37	35	69	77	310	384	298	184	219	156	55	38	25	12	4	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	80	90	132	203	211	170	267	210	150	154	111	64	47	18	7	2	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	70	102	123	232	289	387	291	272	301	394	288	232	227	147	83	51	33	13	3	1	0	3
